4.210	1945
4.227	1904
4.244	1405
4.261	1668
4.278	1766
4.295	1749
4.312	1880
4.328	1722
4.345	2211
4.362	2151
4.379	1776
4.396	2250
4.413	2308
4.430	1778
4.447	2056
4.464	2103
4.481	1892
4.498	1886
4.514	2232
4.531	2187
4.548	2118
4.565	1692
4.582	2038
4.599	2177
4.616	2056
4.633	2071
4.650	1793
4.667	1786
4.683	1915
4.700	2029
4.717	1747
4.734	2043
4.751	1940
4.768	1908
4.785	1607
4.802	1616
4.819	2217
4.836	1985
4.853	1834
4.869	1473
4.886	1797
4.903	2056
4.920	1830
4.937	2121
4.954	2104
4.971	1999
4.988	2099
5.005	2045
5.022	2194
5.039	2324
5.055	2297
5.072	2994
5.089	2976
5.106	3386
5.123	4132
5.140	4377
5.157	4101
5.174	4058
5.191	3869
5.208	4448
5.225	3691
5.241	3914
5.258	5146
5.275	4042
5.292	4886
5.309	5201
5.326	4807
5.343	4880
5.360	5512
5.377	5213
5.394	6601
5.410	7492
5.427	7726
5.444	7776
5.461	9330
5.478	9695
5.495	8674
5.512	11414
5.529	12414
5.546	12366
5.563	13786
5.580	14215
5.596	14359
5.613	13107
5.630	11523
5.647	13030
5.664	11389
5.681	11600
5.698	11416
5.715	11082
5.732	11024
5.749	11619
5.766	12650
5.782	13700
5.799	17250
5.816	16870
5.833	17286
5.850	18502
5.867	19184
5.884	21624
5.901	21881
5.918	23138
5.935	21405
5.951	20696
5.968	20017
5.985	17126
6.002	14619
6.053	9428
6.104	6027
6.155	4086
6.205	4869
6.256	4339
6.307	4867
6.358	3934
6.408	3384
6.459	2580
6.510	2877
6.561	2378
6.612	2593
6.662	2596
6.713	3214
6.764	3012
6.815	2873
6.865	5678
6.916	34434
6.967	57946
7.018	23074
7.068	7508
7.119	4885
7.170	4413
7.221	3680
7.272	3638
7.322	2959
7.373	2537
7.424	2801
7.475	926
7.525	870
7.542	1217
7.559	1149
7.576	1222
7.593	1858
7.610	1944
7.627	2259
7.644	2466
7.661	2382
7.678	1781
7.695	2531
7.711	1914
7.728	1763
7.745	2100
7.762	2318
7.779	2081
7.796	2030
7.813	2624
7.830	2113
7.847	1859
7.864	2216
7.881	1884
7.897	2287
7.914	1706
7.931	2669
7.948	2195
7.965	2293
7.982	1816
7.999	2275
8.016	2096
8.033	2614
8.050	2091
8.066	2255
8.083	1658
8.100	2542
8.117	2602
8.134	2159
8.151	1882
8.168	2156
8.185	1908
8.202	2560
8.219	2668
8.236	5456
8.252	4889
8.269	7138
8.286	8711
8.303	10231
8.320	10832
8.337	10776
8.354	11899
8.371	11546
8.388	15403
8.405	19926
8.422	24582
8.438	29266
8.455	28876
8.472	28483
8.489	33829
8.506	28723
8.523	25522
8.540	22879
8.557	19947
8.574	13867
8.591	12906
8.608	7880
8.624	7338
8.641	5040
8.658	4091
8.675	3124
8.692	3419
8.709	3332
8.726	3016
8.743	3310
8.760	3214
8.777	2960
8.793	2830
8.810	2813
8.827	2988
8.844	2846
8.861	2075
8.878	2845
8.895	2755
8.912	3310
8.929	3063
8.946	3465
8.963	3362
8.979	4681
8.996	4710
9.013	4957
9.030	5482
9.047	5069
9.064	5698
9.081	7016
9.098	5104
9.115	4978
9.132	4575
9.149	5598
9.165	4685
9.182	4044
9.199	3396
9.216	3913
9.233	3648
9.250	3263
9.267	4082
9.284	3759
9.301	3120
9.318	4295
9.335	2706
9.352	2643
9.369	2869
9.385	2779
9.402	3301
9.419	3303
9.436	1864
9.453	2596
9.470	2925
9.487	2394
9.504	3002
9.521	2220
9.538	2979
9.555	2542
9.571	2740
9.588	2879
9.605	2888
9.622	2328
9.639	2571
9.656	2315
9.673	2567
9.690	2810
9.707	3184
9.724	2899
9.740	2606
9.757	2814
9.774	3609
9.791	3853
9.808	3310
9.825	4043
9.842	2992
9.859	3689
9.876	3354
9.893	3576
9.910	3525
9.926	2798
9.943	3253
9.960	3434
9.977	3492
9.994	3588
10.011	3260
10.028	3415
10.045	3065
10.062	3104
10.079	3688
10.096	1800
10.112	2604
10.129	2512
10.146	2454
10.163	2265
10.180	2697
10.197	2346
10.214	1725
10.231	2369
10.248	2746
10.265	2256
10.281	2380
10.298	2253
10.315	1951
10.332	2058
10.349	2493
10.366	2455
10.383	2609
10.400	2200
10.417	1997
10.434	1930
10.451	2103
10.467	2701
10.484	2264
10.501	2142
10.518	2078
10.535	2385
10.552	2707
10.569	2995
10.586	2819
10.603	2873
10.620	2095
10.637	2710
10.653	2466
10.670	3123
10.687	2440
10.704	3412
10.721	3499
10.738	3139
10.755	2705
10.772	3244
10.789	2876
10.806	2734
10.822	2707
